FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
40073,Kingfisher,Oklahoma,US,2023-01-05 04:21:04,35.94530008,-97.94193268,4741,71,,,"Kingfisher, Oklahoma, US",30072.946400253728,1.4975743514026576
40075,Kiowa,Oklahoma,US,2023-01-05 04:21:04,34.91671958,-98.97720696,2328,56,,,"Kiowa, Oklahoma, US",26734.03766651355,2.4054982817869415
40077,Latimer,Oklahoma,US,2023-01-05 04:21:04,34.87844729,-95.25215049,2637,41,,,"Latimer, Oklahoma, US",26178.894073265164,1.5547971179370497
40079,Le Flore,Oklahoma,US,2023-01-05 04:21:04,34.89851864,-94.70392124,15106,117,,,"Le Flore, Oklahoma, US",30301.08519045995,0.774526678141136
40081,Lincoln,Oklahoma,US,2023-01-05 04:21:04,35.70270942,-96.8812462,9581,147,,,"Lincoln, Oklahoma, US",27470.82604581816,1.5342866089134746
40083,Logan,Oklahoma,US,2023-01-05 04:21:04,35.91899576,-97.44352845,13212,174,,,"Logan, Oklahoma, US",27518.69363270917,1.3169845594913714
40085,Love,Oklahoma,US,2023-01-05 04:21:04,33.95273467,-97.23906784,3815,45,,,"Love, Oklahoma, US",37208.6218667707,1.1795543905635648
40093,Major,Oklahoma,US,2023-01-05 04:21:04,36.31149996,-98.53467076,2571,41,,,"Major, Oklahoma, US",33700.35391270153,1.5947102294826916
40095,Marshall,Oklahoma,US,2023-01-05 04:21:04,34.02311222,-96.76855464,5465,48,,,"Marshall, Oklahoma, US",32278.06981276948,0.8783165599268069
40097,Mayes,Oklahoma,US,2023-01-05 04:21:04,36.30179091,-95.23175116,12657,172,,,"Mayes, Oklahoma, US",30795.620437956204,1.3589318163861894
40087,McClain,Oklahoma,US,2023-01-05 04:21:04,35.01123903,-97.44572302,14196,143,,,"McClain, Oklahoma, US",35074.368730543065,1.0073260073260073
40089,McCurtain,Oklahoma,US,2023-01-05 04:21:04,34.11664328,-94.77222373,9501,174,,,"McCurtain, Oklahoma, US",28938.230994152047,1.831386169876855
40091,McIntosh,Oklahoma,US,2023-01-05 04:21:04,35.37235506,-95.66599306,5590,129,,,"McIntosh, Oklahoma, US",28526.229842825065,2.3076923076923075
40099,Murray,Oklahoma,US,2023-01-05 04:21:04,34.48116015,-97.06826283,5141,84,,,"Murray, Oklahoma, US",36530.94578270447,1.6339233612137716
40101,Muskogee,Oklahoma,US,2023-01-05 04:21:04,35.61318461,-95.37802952,23729,375,,,"Muskogee, Oklahoma, US",34897.1278144624,1.5803447258628682
40103,Noble,Oklahoma,US,2023-01-05 04:21:04,36.38953329,-97.22928674,3533,46,,,"Noble, Oklahoma, US",31740.18506872698,1.3020096235493914
40105,Nowata,Oklahoma,US,2023-01-05 04:21:04,36.79843529,-95.61902331,3167,46,,,"Nowata, Oklahoma, US",31431.123461691142,1.4524786864540575
40107,Okfuskee,Oklahoma,US,2023-01-05 04:21:04,35.46485198,-96.32639984,4138,65,,,"Okfuskee, Oklahoma, US",34503.46035187192,1.570807153214113
40109,Oklahoma,Oklahoma,US,2023-01-05 04:21:04,35.55140095,-97.40716948,238768,2650,,,"Oklahoma, Oklahoma, US",29942.0390903824,1.109863968370971
40111,Okmulgee,Oklahoma,US,2023-01-05 04:21:04,35.64661916,-95.96432828,11395,208,,,"Okmulgee, Oklahoma, US",29624.333809957105,1.825362000877578
40113,Osage,Oklahoma,US,2023-01-05 04:21:04,36.62888819,-96.39635704,13351,182,,,"Osage, Oklahoma, US",28428.76306879884,1.3631937682570594
40115,Ottawa,Oklahoma,US,2023-01-05 04:21:04,36.83532655,-94.81011909,11313,133,,,"Ottawa, Oklahoma, US",36344.65255244643,1.1756386458057102
80040,Out of OK,Oklahoma,US,2023-01-05 04:21:04,,,0,0,,,"Out of OK, Oklahoma, US",,
40117,Pawnee,Oklahoma,US,2023-01-05 04:21:04,36.31743373,-96.7033176,4916,87,,,"Pawnee, Oklahoma, US",30019.54079140205,1.7697314890154596
40119,Payne,Oklahoma,US,2023-01-05 04:21:04,36.07695283,-96.97584944,22474,189,,,"Payne, Oklahoma, US",27479.70263132153,0.840971789623565
40121,Pittsburg,Oklahoma,US,2023-01-05 04:21:04,34.92065823,-95.7513432,13428,228,,,"Pittsburg, Oklahoma, US",30760.06780592844,1.6979445933869526
40123,Pontotoc,Oklahoma,US,2023-01-05 04:21:04,34.72959848,-96.68337199,15722,167,,,"Pontotoc, Oklahoma, US",41066.7641834709,1.0622058262307594
40125,Pottawatomie,Oklahoma,US,2023-01-05 04:21:04,35.20614018,-96.94923008,25816,303,,,"Pottawatomie, Oklahoma, US",35563.14745426493,1.1736907344282614
40127,Pushmataha,Oklahoma,US,2023-01-05 04:21:04,34.41635232,-95.37603505,3164,47,,,"Pushmataha, Oklahoma, US",28514.780100937274,1.4854614412136535
40129,Roger Mills,Oklahoma,US,2023-01-05 04:21:04,35.68711719,-99.69666167,1072,16,,,"Roger Mills, Oklahoma, US",29919.06223834776,1.492537313432836
40131,Rogers,Oklahoma,US,2023-01-05 04:21:04,36.37004357,-95.60406759,30676,405,,,"Rogers, Oklahoma, US",33177.94914502645,1.320250358586517
40133,Seminole,Oklahoma,US,2023-01-05 04:21:04,35.16478725,-96.61686741,7461,144,,,"Seminole, Oklahoma, US",30756.86371506307,1.9300361881785284
40135,Sequoyah,Oklahoma,US,2023-01-05 04:21:04,35.49447108,-94.75463785,12655,114,,,"Sequoyah, Oklahoma, US",30443.3592340446,0.900829711576452
40137,Stephens,Oklahoma,US,2023-01-05 04:21:04,34.48556989,-97.85141892,12998,216,,,"Stephens, Oklahoma, US",30127.71480889136,1.661794122172642
40139,Texas,Oklahoma,US,2023-01-05 04:21:04,36.74777635,-101.4889765,6698,58,,,"Texas, Oklahoma, US",33518.49071710954,0.8659301283965363
40141,Tillman,Oklahoma,US,2023-01-05 04:21:04,34.37288446,-98.92426619,1786,37,,,"Tillman, Oklahoma, US",24634.48275862069,2.0716685330347144
40143,Tulsa,Oklahoma,US,2023-01-05 04:21:04,36.11939621,-95.94013939,206546,2344,,,"Tulsa, Oklahoma, US",31700.61637444133,1.1348561579502872
90040,Unassigned,Oklahoma,US,2023-01-05 04:21:04,,,129,2018,,,"Unassigned, Oklahoma, US",,1564.3410852713178
40145,Wagoner,Oklahoma,US,2023-01-05 04:21:04,35.96024096,-95.51911308,26373,295,,,"Wagoner, Oklahoma, US",32443.504041137177,1.1185682326621924
40147,Washington,Oklahoma,US,2023-01-05 04:21:04,36.71380786,-95.90514104,15162,278,,,"Washington, Oklahoma, US",29425.349816601007,1.8335311964120828
40149,Washita,Oklahoma,US,2023-01-05 04:21:04,35.29071824,-98.99180434,3170,59,,,"Washita, Oklahoma, US",29039.94137046537,1.861198738170347
40151,Woods,Oklahoma,US,2023-01-05 04:21:04,36.76705782,-98.86573064,2680,45,,,"Woods, Oklahoma, US",30478.78994654839,1.6791044776119404
40153,Woodward,Oklahoma,US,2023-01-05 04:21:04,36.42316318,-99.26283045,6057,86,,,"Woodward, Oklahoma, US",29968.82885557369,1.419844807660558
41001,Baker,Oregon,US,2023-01-05 04:21:04,44.70915557,-117.6749883,3777,63,,,"Baker, Oregon, US",23424.708509054824,1.6679904686258935
41003,Benton,Oregon,US,2023-01-05 04:21:04,44.49167306,-123.4316987,21537,90,,,"Benton, Oregon, US",23144.87442640216,0.41788549937317176
41005,Clackamas,Oregon,US,2023-01-05 04:21:04,45.18787398,-122.2179634,82621,775,,,"Clackamas, Oregon, US",19756.950837783097,0.9380181793974898
41007,Clatsop,Oregon,US,2023-01-05 04:21:04,45.99712889,-123.660711,6131,61,,,"Clatsop, Oregon, US",15242.14399363564,0.9949437285923993
41009,Columbia,Oregon,US,2023-01-05 04:21:04,45.94464254,-123.0890898,10009,115,,,"Columbia, Oregon, US",19117.92795201895,1.1489659306624038
41011,Coos,Oregon,US,2023-01-05 04:21:04,43.17406868,-124.0594514,14626,188,,,"Coos, Oregon, US",22680.540263929164,1.2853821960891563
41013,Crook,Oregon,US,2023-01-05 04:21:04,44.14230227,-120.356297,7767,95,,,"Crook, Oregon, US",31826.74971316178,1.223123471095661
41015,Curry,Oregon,US,2023-01-05 04:21:04,42.45911325,-124.157282,4500,67,,,"Curry, Oregon, US",19629.225736095967,1.488888888888889
41017,Deschutes,Oregon,US,2023-01-05 04:21:04,43.91570171,-121.2289121,60592,374,,,"Deschutes, Oregon, US",30649.697509256825,0.617243200422498
41019,Douglas,Oregon,US,2023-01-05 04:21:04,43.27941273,-123.167291,25599,458,,,"Douglas, Oregon, US",23066.31825554154,1.7891323879839056
41021,Gilliam,Oregon,US,2023-01-05 04:21:04,45.37160076,-120.2048869,318,6,,,"Gilliam, Oregon, US",16631.799163179916,1.8867924528301887
41023,Grant,Oregon,US,2023-01-05 04:21:04,44.49024544,-119.0068631,2215,26,,,"Grant, Oregon, US",30768.16224475621,1.1738148984198646
41025,Harney,Oregon,US,2023-01-05 04:21:04,43.06422669,-118.9666306,1943,41,,,"Harney, Oregon, US",26281.61774651697,2.110138960370561
41027,Hood River,Oregon,US,2023-01-05 04:21:04,45.51872811,-121.6552036,4564,49,,,"Hood River, Oregon, US",19519.288341459243,1.0736196319018405
41029,Jackson,Oregon,US,2023-01-05 04:21:04,42.43201126,-122.7289309,53605,617,,,"Jackson, Oregon, US",24261.80389600985,1.1510120324596587
41031,Jefferson,Oregon,US,2023-01-05 04:21:04,44.62806839,-121.17832,8927,103,,,"Jefferson, Oregon, US",36203.26060507746,1.153803069340204
41033,Josephine,Oregon,US,2023-01-05 04:21:04,42.3665549,-123.5561938,20540,392,,,"Josephine, Oregon, US",23477.773840684906,1.9084712755598832
41035,Klamath,Oregon,US,2023-01-05 04:21:04,42.68762984,-121.6496461,17558,253,,,"Klamath, Oregon, US",25730.53137547994,1.4409386034855907
41037,Lake,Oregon,US,2023-01-05 04:21:04,42.79246693,-120.3850163,1644,32,,,"Lake, Oregon, US",20892.108272969883,1.9464720194647203
41039,Lane,Oregon,US,2023-01-05 04:21:04,43.93727035,-122.847753,77536,683,,,"Lane, Oregon, US",20293.822811182334,0.8808811390837804
41041,Lincoln,Oregon,US,2023-01-05 04:21:04,44.64252874,-123.869912,9042,110,,,"Lincoln, Oregon, US",18097.75429326288,1.2165450121654502
41043,Linn,Oregon,US,2023-01-05 04:21:04,44.48899494,-122.5373154,32682,319,,,"Linn, Oregon, US",25188.633438408004,0.9760724557860596
41045,Malheur,Oregon,US,2023-01-05 04:21:04,43.1937027,-117.6227395,9479,125,,,"Malheur, Oregon, US",31006.509437048186,1.318704504694588
41047,Marion,Oregon,US,2023-01-05 04:21:04,44.90287942,-122.5815117,86162,822,,,"Marion, Oregon, US",24772.150952509644,0.9540168519765093
41049,Morrow,Oregon,US,2023-01-05 04:21:04,45.41846568,-119.584546,3325,37,,,"Morrow, Oregon, US",28656.38197018013,1.112781954887218
41051,Multnomah,Oregon,US,2023-01-05 04:21:04,45.54747959,-122.4169351,167688,1434,,,"Multnomah, Oregon, US",20629.50956812716,0.8551595820810076
41053,Polk,Oregon,US,2023-01-05 04:21:04,44.90322804,-123.4128888,20022,160,,,"Polk, Oregon, US",23258.407388046697,0.79912096693637
41055,Sherman,Oregon,US,2023-01-05 04:21:04,45.41501554,-120.6827834,386,6,,,"Sherman, Oregon, US",21685.393258426968,1.5544041450777202
41057,Tillamook,Oregon,US,2023-01-05 04:21:04,45.46248721,-123.712066,4919,75,,,"Tillamook, Oregon, US",18194.25950584406,1.5247001423053466
41059,Umatilla,Oregon,US,2023-01-05 04:21:04,45.59073056,-118.7353826,25969,248,,,"Umatilla, Oregon, US",33314.94547787043,0.9549847895567792
90041,Unassigned,Oregon,US,2023-01-05 04:21:04,,,4,0,,,"Unassigned, Oregon, US",,0.0
41061,Union,Oregon,US,2023-01-05 04:21:04,45.30915495,-118.0068979,5775,94,,,"Union, Oregon, US",21520.402459474568,1.6277056277056277
41063,Wallowa,Oregon,US,2023-01-05 04:21:04,45.57894064,-117.183538,1549,23,,,"Wallowa, Oregon, US",21490.01109877913,1.4848289218850872
41065,Wasco,Oregon,US,2023-01-05 04:21:04,45.16292781,-121.1670954,6594,75,,,"Wasco, Oregon, US",24713.28985833146,1.1373976342129208
41067,Washington,Oregon,US,2023-01-05 04:21:04,45.55972701,-123.0955257,119902,748,,,"Washington, Oregon, US",19930.78365403796,0.6238428049573819
41069,Wheeler,Oregon,US,2023-01-05 04:21:04,44.72698162,-120.0281427,303,3,,,"Wheeler, Oregon, US",22747.747747747748,0.9900990099009901
41071,Yamhill,Oregon,US,2023-01-05 04:21:04,45.23330449,-123.3086963,22311,257,,,"Yamhill, Oregon, US",20831.932773109245,1.15189816682354
42001,Adams,Pennsylvania,US,2023-01-05 04:21:04,39.87140411,-77.21610347,30706,408,,,"Adams, Pennsylvania, US",29809.045811531032,1.328730541262294
42003,Allegheny,Pennsylvania,US,2023-01-05 04:21:04,40.46809875,-79.98167747,332325,3720,,,"Allegheny, Pennsylvania, US",27328.34722399253,1.1193861430828256
42005,Armstrong,Pennsylvania,US,2023-01-05 04:21:04,40.81665618,-79.46290811,17996,380,,,"Armstrong, Pennsylvania, US",27799.49022939677,2.1115803511891533
42007,Beaver,Pennsylvania,US,2023-01-05 04:21:04,40.6825484,-80.34921611,48099,814,,,"Beaver, Pennsylvania, US",29341.36119905569,1.6923428761512713
42009,Bedford,Pennsylvania,US,2023-01-05 04:21:04,40.00522157,-78.48998442,12630,285,,,"Bedford, Pennsylvania, US",26374.03942532576,2.2565320665083135
42011,Berks,Pennsylvania,US,2023-01-05 04:21:04,40.41570541,-75.92457766,123633,1729,,,"Berks, Pennsylvania, US",29355.0730831695,1.3984939296142616
42013,Blair,Pennsylvania,US,2023-01-05 04:21:04,40.47961444,-78.34917412,34452,672,,,"Blair, Pennsylvania, US",28278.981194953583,1.9505398815743644
42015,Bradford,Pennsylvania,US,2023-01-05 04:21:04,41.78869215,-76.51570822,20116,228,,,"Bradford, Pennsylvania, US",33347.14785405235,1.1334261284549612
42017,Bucks,Pennsylvania,US,2023-01-05 04:21:04,40.33682119,-75.10836643,151933,2095,,,"Bucks, Pennsylvania, US",24182.75582154169,1.3788972770892434
42019,Butler,Pennsylvania,US,2023-01-05 04:21:04,40.91152759,-79.91351055,53972,819,,,"Butler, Pennsylvania, US",28730.975816196707,1.517453494404506
42021,Cambria,Pennsylvania,US,2023-01-05 04:21:04,40.49527404,-78.71377428,42253,801,,,"Cambria, Pennsylvania, US",32454.37507680964,1.8957233805883607
42023,Cameron,Pennsylvania,US,2023-01-05 04:21:04,41.43625568,-78.20376845,989,22,,,"Cameron, Pennsylvania, US",22239.71216550484,2.224469160768453
42025,Carbon,Pennsylvania,US,2023-01-05 04:21:04,40.91545395,-75.7068525,19630,331,,,"Carbon, Pennsylvania, US",30584.899192920133,1.6861946001018848
42027,Centre,Pennsylvania,US,2023-01-05 04:21:04,40.92058903,-77.82200624,43066,385,,,"Centre, Pennsylvania, US",26520.92249899929,0.8939766869456184
42029,Chester,Pennsylvania,US,2023-01-05 04:21:04,39.97291773,-75.74768357,114696,1288,,,"Chester, Pennsylvania, US",21847.314896121632,1.1229685429308782
42031,Clarion,Pennsylvania,US,2023-01-05 04:21:04,41.19265812,-79.42413524,9707,217,,,"Clarion, Pennsylvania, US",25253.65523700505,2.2355001545276605
42033,Clearfield,Pennsylvania,US,2023-01-05 04:21:04,41.00110782,-78.47592663,23677,389,,,"Clearfield, Pennsylvania, US",29874.45587029209,1.6429446298095198
42035,Clinton,Pennsylvania,US,2023-01-05 04:21:04,41.23255967,-77.63785995,10908,140,,,"Clinton, Pennsylvania, US",28235.659556844068,1.2834616795012834
42037,Columbia,Pennsylvania,US,2023-01-05 04:21:04,41.04821986,-76.40565017,18947,272,,,"Columbia, Pennsylvania, US",29165.38390493196,1.435583469678577
42039,Crawford,Pennsylvania,US,2023-01-05 04:21:04,41.68447709,-80.10760592,24185,354,,,"Crawford, Pennsylvania, US",28577.67431967765,1.4637171800702915
42041,Cumberland,Pennsylvania,US,2023-01-05 04:21:04,40.1625372,-77.26130755,61596,957,,,"Cumberland, Pennsylvania, US",24310.69187354462,1.5536723163841808
42043,Dauphin,Pennsylvania,US,2023-01-05 04:21:04,40.41377078,-76.77993242,70891,1055,,,"Dauphin, Pennsylvania, US",25472.962533102887,1.4882001946650492
42045,Delaware,Pennsylvania,US,2023-01-05 04:21:04,39.91680171,-75.40243663,137606,2026,,,"Delaware, Pennsylvania, US",24279.96972193942,1.4723195209511213
42047,Elk,Pennsylvania,US,2023-01-05 04:21:04,41.42822061,-78.64524744,8396,115,,,"Elk, Pennsylvania, US",28070.87930458041,1.3696998570747976
42049,Erie,Pennsylvania,US,2023-01-05 04:21:04,41.99253829,-80.03301954,70601,874,,,"Erie, Pennsylvania, US",26174.887293866414,1.2379428053427006
42051,Fayette,Pennsylvania,US,2023-01-05 04:21:04,39.92041012,-79.64291195,38224,742,,,"Fayette, Pennsylvania, US",29568.20396986246,1.94118878191712
42053,Forest,Pennsylvania,US,2023-01-05 04:21:04,41.51095103,-79.23229292,2510,35,,,"Forest, Pennsylvania, US",34635.02138816062,1.3944223107569722
42055,Franklin,Pennsylvania,US,2023-01-05 04:21:04,39.92956518,-77.72157791,50161,781,,,"Franklin, Pennsylvania, US",32356.29922529624,1.5569865034588624
42057,Fulton,Pennsylvania,US,2023-01-05 04:21:04,39.92913544,-78.11163677,4976,70,,,"Fulton, Pennsylvania, US",34246.38678596008,1.4067524115755627
42059,Greene,Pennsylvania,US,2023-01-05 04:21:04,39.85746531,-80.22357106,10418,117,,,"Greene, Pennsylvania, US",28752.79441393205,1.1230562488001536
42061,Huntingdon,Pennsylvania,US,2023-01-05 04:21:04,40.42162652,-77.97673273,13569,273,,,"Huntingdon, Pennsylvania, US",30057.150451887293,2.011938978554057
42063,Indiana,Pennsylvania,US,2023-01-05 04:21:04,40.65241041,-79.08963285,21357,386,,,"Indiana, Pennsylvania, US",25402.923649685392,1.8073699489628694
42065,Jefferson,Pennsylvania,US,2023-01-05 04:21:04,41.12913106,-78.9986361,10908,261,,,"Jefferson, Pennsylvania, US",25119.17098445596,2.392739273927393
42067,Juniata,Pennsylvania,US,2023-01-05 04:21:04,40.53358749,-77.3997513,5636,191,,,"Juniata, Pennsylvania, US",22759.76254896418,3.388928317955997
42069,Lackawanna,Pennsylvania,US,2023-01-05 04:21:04,41.43564672,-75.60379201,56741,871,,,"Lackawanna, Pennsylvania, US",27061.533618855938,1.535045205407025
42071,Lancaster,Pennsylvania,US,2023-01-05 04:21:04,40.03904563,-76.24770128,146121,2041,,,"Lancaster, Pennsylvania, US",26775.622842315897,1.3967875938434584
42073,Lawrence,Pennsylvania,US,2023-01-05 04:21:04,40.99206278,-80.33393706,22756,451,,,"Lawrence, Pennsylvania, US",26611.46973524184,1.98189488486553
42075,Lebanon,Pennsylvania,US,2023-01-05 04:21:04,40.36680311,-76.45651841,44275,560,,,"Lebanon, Pennsylvania, US",31225.095738153504,1.2648221343873518
42077,Lehigh,Pennsylvania,US,2023-01-05 04:21:04,40.6154815,-75.59435245,108918,1349,,,"Lehigh, Pennsylvania, US",29491.65759589297,1.2385464294239703
42079,Luzerne,Pennsylvania,US,2023-01-05 04:21:04,41.17823008,-75.98447579,91612,1542,,,"Luzerne, Pennsylvania, US",28861.71818144586,1.6831856088722001
42081,Lycoming,Pennsylvania,US,2023-01-05 04:21:04,41.34310539,-77.06629984,34088,580,,,"Lycoming, Pennsylvania, US",30086.76157777209,1.7014785261675662
42083,McKean,Pennsylvania,US,2023-01-05 04:21:04,41.80938602,-78.56478358,9609,168,,,"McKean, Pennsylvania, US",23652.92307692308,1.7483609116453325
42085,Mercer,Pennsylvania,US,2023-01-05 04:21:04,41.30248872,-80.25816981,27713,537,,,"Mercer, Pennsylvania, US",25326.25383828045,1.9377187601486667
42087,Mifflin,Pennsylvania,US,2023-01-05 04:21:04,40.61116939,-77.61070738,14785,301,,,"Mifflin, Pennsylvania, US",32045.16884130218,2.0358471423740276
42089,Monroe,Pennsylvania,US,2023-01-05 04:21:04,41.05934058,-75.34031025,46775,582,,,"Monroe, Pennsylvania, US",27470.914013543115,1.2442544094067343
42091,Montgomery,Pennsylvania,US,2023-01-05 04:21:04,40.21053671,-75.36652296,194496,2564,,,"Montgomery, Pennsylvania, US",23407.448415301205,1.3182790391576176
42093,Montour,Pennsylvania,US,2023-01-05 04:21:04,41.03023987,-76.66345939,5762,96,,,"Montour, Pennsylvania, US",31607.2408118486,1.6660881638320029
42095,Northampton,Pennsylvania,US,2023-01-05 04:21:04,40.75182733,-75.30471829,97648,1206,,,"Northampton, Pennsylvania, US",31985.849288369885,1.2350483368835
42097,Northumberland,Pennsylvania,US,2023-01-05 04:21:04,40.84785433,-76.70798222,27825,577,,,"Northumberland, Pennsylvania, US",30629.767841220568,2.073674752920036
42099,Perry,Pennsylvania,US,2023-01-05 04:21:04,40.40206612,-77.26297447,10225,196,,,"Perry, Pennsylvania, US",22097.59681881051,1.9168704156479217
42101,Philadelphia,Pennsylvania,US,2023-01-05 04:21:04,40.00338507,-75.1379271,381895,5430,,,"Philadelphia, Pennsylvania, US",24108.558745101207,1.4218567930975792
42103,Pike,Pennsylvania,US,2023-01-05 04:21:04,41.33155042,-75.03208106,12966,110,,,"Pike, Pennsylvania, US",23232.8119120572,0.8483726669751658
42105,Potter,Pennsylvania,US,2023-01-05 04:21:04,41.74471626,-77.89559864,3789,99,,,"Potter, Pennsylvania, US",22927.508168945904,2.6128266033254155
42107,Schuylkill,Pennsylvania,US,2023-01-05 04:21:04,40.70497338,-76.2150785,41412,743,,,"Schuylkill, Pennsylvania, US",29295.623200503684,1.7941659422389646
42109,Snyder,Pennsylvania,US,2023-01-05 04:21:04,40.77129231,-77.06840691,9548,168,,,"Snyder, Pennsylvania, US",23650.05449321312,1.7595307917888563
42111,Somerset,Pennsylvania,US,2023-01-05 04:21:04,39.97172723,-79.02699593,21841,433,,,"Somerset, Pennsylvania, US",29737.08932972075,1.982509958335241
42113,Sullivan,Pennsylvania,US,2023-01-05 04:21:04,41.44634738,-76.51246591,1346,38,,,"Sullivan, Pennsylvania, US",22189.25156610617,2.823179791976226
42115,Susquehanna,Pennsylvania,US,2023-01-05 04:21:04,41.82147784,-75.80071959,9831,126,,,"Susquehanna, Pennsylvania, US",24377.60365006943,1.2816600549282882
42117,Tioga,Pennsylvania,US,2023-01-05 04:21:04,41.77255149,-77.25433032,10006,214,,,"Tioga, Pennsylvania, US",24650.7846566973,2.1387167699380374
90042,Unassigned,Pennsylvania,US,2023-01-05 04:21:04,,,0,0,,,"Unassigned, Pennsylvania, US",,
42119,Union,Pennsylvania,US,2023-01-05 04:21:04,40.96188846,-77.05996014,13337,159,,,"Union, Pennsylvania, US",29688.57823386684,1.1921721526580191
42121,Venango,Pennsylvania,US,2023-01-05 04:21:04,41.40323442,-79.75845449,13534,264,,,"Venango, Pennsylvania, US",26711.13918054788,1.9506428254765775
42123,Warren,Pennsylvania,US,2023-01-05 04:21:04,41.81304978,-79.26969577,9416,234,,,"Warren, Pennsylvania, US",24025.92431935904,2.485131690739167
42125,Washington,Pennsylvania,US,2023-01-05 04:21:04,40.19208869,-80.24582867,62503,708,,,"Washington, Pennsylvania, US",30214.3910279651,1.132745628209846
42127,Wayne,Pennsylvania,US,2023-01-05 04:21:04,41.64938475,-75.29956506,12882,199,,,"Wayne, Pennsylvania, US",25081.287358112186,1.5447911814935569
42129,Westmoreland,Pennsylvania,US,2023-01-05 04:21:04,40.3137798,-79.46615476,97040,1514,,,"Westmoreland, Pennsylvania, US",27813.20668732212,1.5601813685078318
42131,Wyoming,Pennsylvania,US,2023-01-05 04:21:04,41.51955538,-76.01074915,6361,119,,,"Wyoming, Pennsylvania, US",23740.389639471523,1.870775035371797
42133,York,Pennsylvania,US,2023-01-05 04:21:04,39.9210089,-76.73040131,144036,1623,,,"York, Pennsylvania, US",32075.143968039763,1.126801632925102
72001,Adjuntas,Puerto Rico,US,2023-01-05 04:21:04,18.180117,-66.754367,6488,0,,,"Adjuntas, Puerto Rico, US",37366.81449058343,0.0
72003,Aguada,Puerto Rico,US,2023-01-05 04:21:04,18.360255,-67.175131,12325,0,,,"Aguada, Puerto Rico, US",33588.59759088679,0.0
72005,Aguadilla,Puerto Rico,US,2023-01-05 04:21:04,18.459681,-67.120815,15680,0,,,"Aguadilla, Puerto Rico, US",31194.668258231373,0.0
72007,Aguas Buenas,Puerto Rico,US,2023-01-05 04:21:04,18.251619,-66.126806,8062,0,,,"Aguas Buenas, Puerto Rico, US",32489.72354316112,0.0
72009,Aibonito,Puerto Rico,US,2023-01-05 04:21:04,18.131361,-66.264131,8072,0,,,"Aibonito, Puerto Rico, US",36511.6699837163,0.0
72011,Anasco,Puerto Rico,US,2023-01-05 04:21:04,18.287985,-67.120611,7929,0,,,"Anasco, Puerto Rico, US",30308.47444669546,0.0
72013,Arecibo,Puerto Rico,US,2023-01-05 04:21:04,18.406631,-66.675077,28509,0,,,"Arecibo, Puerto Rico, US",34781.49476612254,0.0
72015,Arroyo,Puerto Rico,US,2023-01-05 04:21:04,17.998457,-66.056546,5396,0,,,"Arroyo, Puerto Rico, US",31302.935375333564,0.0
72017,Barceloneta,Puerto Rico,US,2023-01-05 04:21:04,18.445533,-66.560531,7324,0,,,"Barceloneta, Puerto Rico, US",30867.787752349643,0.0
72019,Barranquitas,Puerto Rico,US,2023-01-05 04:21:04,18.201592,-66.30963,9126,0,,,"Barranquitas, Puerto Rico, US",32916.140667267806,0.0
72021,Bayamon,Puerto Rico,US,2023-01-05 04:21:04,18.34946,-66.168435,64270,0,,,"Bayamon, Puerto Rico, US",37969.14969663671,0.0
72023,Cabo Rojo,Puerto Rico,US,2023-01-05 04:21:04,18.040993,-67.154391,13514,0,,,"Cabo Rojo, Puerto Rico, US",28441.544775334107,0.0
72025,Caguas,Puerto Rico,US,2023-01-05 04:21:04,18.211615,-66.050779,42842,0,,,"Caguas, Puerto Rico, US",34381.9719756673,0.0
72027,Camuy,Puerto Rico,US,2023-01-05 04:21:04,18.418578,-66.860206,10901,0,,,"Camuy, Puerto Rico, US",35736.29687909783,0.0
72029,Canovanas,Puerto Rico,US,2023-01-05 04:21:04,18.328802,-65.887612,12476,0,,,"Canovanas, Puerto Rico, US",27926.75829341452,0.0
72031,Carolina,Puerto Rico,US,2023-01-05 04:21:04,18.374986,-65.956831,49397,0,,,"Carolina, Puerto Rico, US",33607.05927175747,0.0
72033,Catano,Puerto Rico,US,2023-01-05 04:21:04,18.437269,-66.143306,7072,0,,,"Catano, Puerto Rico, US",30586.91233078154,0.0
72035,Cayey,Puerto Rico,US,2023-01-05 04:21:04,18.102851,-66.14914,13997,0,,,"Cayey, Puerto Rico, US",33004.786719800046,0.0
72037,Ceiba,Puerto Rico,US,2023-01-05 04:21:04,18.251818,-65.666416,3115,0,,,"Ceiba, Puerto Rico, US",28567.49816581071,0.0
72039,Ciales,Puerto Rico,US,2023-01-05 04:21:04,18.28885,-66.516475,5106,0,,,"Ciales, Puerto Rico, US",32300.101214574897,0.0
72041,Cidra,Puerto Rico,US,2023-01-05 04:21:04,18.173559,-66.161179,13697,0,,,"Cidra, Puerto Rico, US",35755.86707390294,0.0
72043,Coamo,Puerto Rico,US,2023-01-05 04:21:04,18.097597,-66.36014,11179,0,,,"Coamo, Puerto Rico, US",29160.580133555926,0.0
72045,Comerio,Puerto Rico,US,2023-01-05 04:21:04,18.224687,-66.221622,5840,0,,,"Comerio, Puerto Rico, US",31317.03131703132,0.0
